address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-05-28T00:00:00Z,2016-11-21T23:26:38Z,,,3,"Breakfast was a nightmare, all three days. Came down around 7:30am the first morning and there was nothing left and waited around 20 minutes for more food but got tired of waiting and had to eat out. Second day came down at 6:30am and again same situation. I asked the personnel but had an attitude so third morning decided not even to try it and went straight to the restaurant where ate the previous two mornings.",No food at breakfast!,va,Oscar,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-09T00:00:00Z,2016-11-21T23:26:38Z,,,3,The noise level was out of this world and we were there for a quiet weekend. There were 2 big events going on in VA Beach that weekend and they both involved kids. They ran out of breakfast items in the mornings because they didn't properly prepare for the vast amount of kids.,ASK ABOUT EVENTS BEFORE YOU RESERVE,Newport News,Scherrell L,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-10-29T00:00:00Z,2016-11-21T23:26:38Z,,,3,Floor needed vacuuming and bed was awful.... so soft it basically collapsed when we laid down on it..... breakfast very mediocre. Not up to usual Hampton Inn standards....,So-so at best....,Maryland,Sara,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-04-22T00:00:00Z,2016-11-21T23:26:38Z,,,3,"We have stayed here few times before with good experience. Staff was great, the room was clean, hotel shows wear for age. There were some security issues this time as there were persons sleeping in the restaurant 2 mornings that had to be escorted out. We found the hallways to have debris that should have been cleaned up with housekeeping and was not. Few cars were double parked behind guests because they were using the beach access and nothing was done until end of day. There were no cameras and we saw people lingering in halls. We heard it was Beach week which sometimes has issues. Will not stay here again.",Security problems,Maryland,LINDA,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-10-09T00:00:00Z,2016-11-21T23:26:38Z,,,3,Linda the breakfast lady is incredible. She makes you smile from the time you walk into the breakfast area. The free breakfast is very good. But the rooms are made for people over 6 feet tall. The sinks are way too high for short people and you have to basically jump to get into the bed. Queen beds feel like... More,Rooms made for tall people,New York City,JUDY L,NY
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-07-29T00:00:00Z,2016-11-21T23:26:38Z,,,3,"We picked this hotel because it was our 4th time in VA and had always recieved great service. Well this was the last time we will stay here. They gave us a tiny room with no shower which I specifically needed accommodations for my son and was denyed because they claimed the hotel was completely booked all week (we booked in April). The on duty manager claimed she would keep us on a list even if no room became available, there was never an attempt to reach out and apologize or try to accommodate us in anyway. Her response was we can move you to a ground room at a higher rate... Really We didn't screw up you did. Our room was always cleaned after 3pm accept for one day where the house cleaner was amazing! Overall we were very disappointed and displeased with this stay. Over the years we have recommended and traveled with several families to this hotel..not anymore.",Very comfortable and relaxing,Camp Hill,Barry,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-01-04T00:00:00Z,2016-11-21T23:26:38Z,,,3,"Considering the current rating on TripAdvisor, we thought this Hampton would be more pristine. House Cleaning did kindly help us with a couple of issues. We have stayed in nicer Hampton's than this. However, considering the beachfront location, I'm sure it has a huge customer turnover. The value for a winter stay was fairly good considering that's it's right on... More",Average,Ashburn,BillieYoung,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-26T00:00:00Z,2016-11-21T23:26:38Z,,,3,"I stayed here while in the area on business. I chose this Hotel because I was tired of the extremely subpar Hampton Inn located in West VA Beach off Greenwich Avenue, where my company usually puts me. Plus, I didn't mind an extra 20 minutes of drive time in order to be able to have a better living experience while... More",Above Average,Glen Burnie,AndrewT2880,MD
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-08-14T00:00:00Z,2016-11-21T23:26:38Z,,,3,Staff was friendly and helpful. Hotel is dated. Common areas could use some extra cleaning. Location is excellent. Parking is good.,As expected for the price and location,Triangle,A Traveler,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-01-09T00:00:00Z,2016-11-21T23:26:38Z,,,3,Hampton older hotel. The desk staff offered no welcome just need DL and cc. They seem afraid of people. The best staff is Linda at breakfast who waits on everyone and is cheerful. They need many Linda's. Anyway the best part is the ocean front king size room. Be sure to inquire but some rooms join with a door to... More,Location with Ocean View only reason to go there is the ocean. Nice boardwalk.,Indianapolis,mjb60,IN
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-07-29T00:00:00Z,2016-11-21T23:26:38Z,,,3,"I specifically requested a room for 5 adults, I was given a room that was nothing like the room I reviewed on line, except for the two queen beds. We didn't have enough room to unfold the folding bed, the hotel manager on duty did nothing to try and accommodate us, except to agree that the on line photos needed to be updated. This was our first time at Hampton inn and our last time. Hampton Inn did serve a good breakfast and the other hotel workers were courteous and customer friendly.",Very uncomfortable stay,Strasburg,Jacqueline M.,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-07-29T00:00:00Z,2016-11-21T23:26:38Z,,,3,Hotel has a great location right on Virginia Beach however the staff leave a lot to be desired. Our room was only clean one time and when I requested room service to clean our room I got a lot of negative pushback.,"great location, subpar staff",Fredericksburg,Nice,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-23T00:00:00Z,2016-11-21T23:26:38Z,,,3,"Location of this hotel is great and as advertised is right on the beach. All rooms have an ocean view so if that's important to you, and when I'm paying for a hotel on the beach it certainly is to me, then this hotel has you covered. Room was pretty much what you would expect, 2 queen beds, a nice... More",Great Charging/Scratchy Sheets,Alexandria,Jane D,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-03T00:00:00Z,2016-11-21T23:26:38Z,,,3,"Hotel a bit dated. Exercise room wasn't functional. Dining room experience very poor. Beds , linens and towels excessively worn. I realize it is a vacation destination and gets higher than normal wear and tear, but overall , it did not meet my prior experiences with the Hampton Brand.",Hampton Inn Va. Beach,Carrboro,Lester P,NC
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-10-23T00:00:00Z,2016-11-21T23:26:38Z,,,3,"Had a long weekend getaway at Virginia Beach and decided to stay at the Hampton Inn Oceanfront North. The hotel was just okay, needed a bit more cleaning. The elevator floor was dirty, our room was okay, but one of the beds needed to be cleaned, under the mattress there was a little bit of dirt hair left from... More",Long weekend getaway,Fairfax,Vacation620,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-03T00:00:00Z,2016-11-21T23:26:38Z,,,3,"I left my hat in the hotel room, and I tried calling multiple times to inquire about it, but the staff wouldn't help me. They would make me call back because room service was not available, and they wouldn't let me leave a message for them to call me back. Granted, it was my fault for forgetting my hat. But... More",Customer service,Atlanta,Ashley R,GA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-17T00:00:00Z,2016-11-21T23:26:38Z,,,3,"nothing exciting just basic hotel , location was awesome being oceanfront but lower end of the Hilton chain. Too congested overall. small lobby and no privacy at check in. fitness room is too small and pool in a so so spot. Breakfast was a plus and staff very professional, as well the restaurant staff. rooms clean and overall quite hotel... More",Valentines getaway,North Carolina,tarheel919,GA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-18T00:00:00Z,2016-11-21T23:26:38Z,,,4,Our stay was very short-only one night. Overall it was a good experience. The staff was friendly and it was nice to have breakfast before hitting the road again. Only downside was the pool renovation.,Weekend Getaway,Harrisonburg,anastazialyn,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-04-09T00:00:00Z,2016-11-21T23:26:38Z,,,4,Wish the pool was a little bigger. It was always too full for us to enjoy it.,Powell birthday stay,Harrisonburg,Elke,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-11T00:00:00Z,2016-11-21T23:26:38Z,,,4,"The hotel was nice and clean. The breakfast was ok but it was free. It was a great location for restaurants, shops and the convention center. I would stay here again.",Weekend at the beach,va,todd,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-04-10T00:00:00Z,2016-11-21T23:26:38Z,,,4,If we have a choice we always choose Hampton Inn. We like the consistency and standard.,Happy again at the Hampton Inn,Leesburg,jeanne,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-09-04T00:00:00Z,2016-11-21T23:26:38Z,,,4,"My wife and i stayed at Hampton Inn- Va Beach for our anniversary. It was very comfortable, had everything you could ask for and was nearby everything.",Anniversary at Va Beach,Leesburg,A Traveler,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-10-10T00:00:00Z,2016-11-21T23:26:38Z,,,4,"We stayed from October 10 to October 16. Great staff very helpful. Nice room. The vent in the bathroom didn't work well at all. Sticky stuff under the tv stand and on drawer handles. Guests in the next room kept me from sleeping one night. After a couple calls to the front desk the guests finally got quiet. Great breakfast with eggs,sausage,waffles, plenty to eat. Great location.",Hampton Inn virginia,Leesburg,Lisa,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-11-20T00:00:00Z,2016-11-21T23:26:38Z,,,4,"This hotel is in a pretty good location. If there is an event at Neptune Park and you don't like crowds, you might not be a happy camper. I stay here with my kids annually. This year the hotel was still great but an event brought drinking fans and lots of litter (a diaper, beer cans, etc.) to the hotel... More",Always a pleasant stay,Maryland,YPayne,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-29T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Really enjoyed the view! Lots of great restaurants nearby. The breakfast was great and always hot. The waffles were a hit with the kids! Linda made our morning! She was always attentive and made sure everyone was comfortable. The laundry facilities while convenient, need to be updated. Washer and dryers were old and rusty!",Great room and location for the price,Maryland,Tonya,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-11-07T00:00:00Z,2016-11-21T23:26:38Z,,,4,Had many loud noises but maintenance was there working to correct it the next morning,Great place... check it out,Maryland,David,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-24T00:00:00Z,2016-11-21T23:26:38Z,,,4,We had a lovely time. The breakfast was so wonderful due to Linda who appears to be there every morning... She was lovely,Great place... check it out,Maryland,linda,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-11-12T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Clean,comfortable,right sized to be friendly,centrally located. Great view of ocean,clean beach. Breakfast buffet was good with a variety. Convenient parking. Would stay again. Trip advisor should not require a minimum character number in this box.",Planting Event Paul,Virginia Beach VA.,Paul K,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-11-20T00:00:00Z,2016-11-21T23:26:38Z,,,4,"The Hotel Staff were very helpful and cheerful and we were very happy with them. The only disappointment we had was with the Breakfast Buffet itself. We were late getting there the first morning and was told they weren't going to put out anymore food. But then we saw them put out more food for the employees to have breakfast. The second morning, there were no hasbrowns, bacon , or link sausage put on the buffet. We have stayed at this very hotel quite a few times and the buffet was always wonderful. I don't know if they have changed kitchen management but I was not happy with the changes or the kitchen managers attitude at all. I found it offensive. Since the breakfast buffet was the deciding factor in picking this hotel on this trip, I may have to rethink where we stay the next time.",Hotel Great / Buffet a disappointment.,Virginia Beach VA.,Charlotte,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-12-27T00:00:00Z,2016-11-21T23:26:38Z,,,4,Good place to stay. Wifi is sporadic and slow.,Hotel Great / Buffet a disappointment.,Virginia Beach VA.,Roberta,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-26T00:00:00Z,2016-11-21T23:26:38Z,,,4,I enjoyed our stay at the Hampton Inn. The hotel staff was very friendly during check-in and at the hot breakfast. Our room had a great view of the beach and the hotel was close to shops and restaurants.,Great hotel at VA Beach,maybrook,Jodi,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-10-19T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Great location. Great atmosphere. Everyone nice and helpful. We had trouble with guests in the next room screaming and partying. After the third call to the front desk it finally stopped. I dropped my house key on a balcony below ours and staff retrieved my keys, very nice of them to do. Breakfast was nice and warm, eggs, sausage, bagels,... More",Hampton Inn,Loudon,Lisa S,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-01-14T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Quiet, Clean, and pleasant to the eye and ears. Can hear the Ocean waves from inside the hotel with the balcony door opened or no sound with the balcony door closed. Great winter price for a small summer taste. I will highly consider coming back for the summer. Great 1st impression.",Great Get Away from Typical Suburbia and City life,Loudon,KRistine,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-07-08T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Great location, all rooms have an ocean view. Great breakfast all though breakfast can be chaotic when the mass shows up (makes it tough on staff). Only let down was that the windows were dirty and should be cleaned Mir regularly. I would definitely return to this hotel.","Great location, nice rooms, free wifi option, free",Washington DC,Anthony,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-11-02T00:00:00Z,2016-11-21T23:26:38Z,,,4,"My wife and I stayed here one not to celebrate our 25th anniversary, and we usually stay at Hampton Inn when we travel, due to their consistency from location to location. We weren't disappointed here. Although this is a remodel of an older hotel, it was very nicely done. The only thing that could be improved is the bed, as... More","Great hotel, great value",Washington DC,HILKER09,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-08-11T00:00:00Z,2016-11-21T23:26:38Z,,,4,Staff were awesome!,Excellent stay,Allentown,A Traveler,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-10-16T00:00:00Z,2016-11-21T23:26:38Z,,,4,Although the rooms may have been a touch dated they were very clean. Every room has an oceanfront view which is why you come to the beach! Location is on the main strip so convenient for tourists. Free breakfast in the morning is perfect to start the day.,Life was Good in Virginia Beach,Danville,Courtney,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-03T00:00:00Z,2016-11-21T23:26:38Z,,,4,This property was very nice and at a great part of Virginia Beach. The room was well appointed and comfortable. The heater was a bit noisy but not bad enough to keep us up. The location to shops and restaurants is perfect and I am sure that this property is a blast during the summer.,weekend get away,Weems,Richard A,NC
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-10T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Location, the best! Definitely prefer north end of Atlantic Ave of VA Beach. Less crowded, good restaurants, quieter, view is terrific! Linda and breakfast staff are so polite, friendly and efficient. Front desk staff just OK, elevator extremely slow, AC/heat much to loud (like the jets flying over until 10 pm)",Close to excellent,Mechanicsburg,Lauraine B,PA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-12-30T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Stayed here with the family one night on our way through town. All the staff was friendly and professional. Breakfast variety was good, and good quality. Indoor pool was small, but good for a late evening swim with the kids. Only issue we had was with the heat/AC unit in the room. Unit was a little loud for the light sleepers and thermostat took a couple hours of trial and error to get the room comfortable.",Winter Weekend,Midlothian,Michael,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-12-21T00:00:00Z,2016-11-21T23:26:38Z,,,4,Nice hotel. Room was clean and staff were very helpful. Beautiful view of the lights along the beach. Boardwalk and bike path are closed to walkers during these hours.,Excellent location!,Rainham,A Traveler,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-14T00:00:00Z,2016-11-21T23:26:38Z,,,4,My wife and I stayed here for several days and had a wonderful time. Room was clean and we had a very nice view of the ocean and beach. The boardwalk is right outside the door and goes on forever. The dolphins are swimming and playing right out front and at night the ships are all lit up as they... More,One of the better beach hotels,Camp Hill,F7455VZrichardm,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-27T00:00:00Z,2016-11-21T23:26:38Z,,,4,Great job!!,Kayla's sweet 16,Hampton,Michelle,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-11-30T00:00:00Z,2016-11-21T23:26:38Z,,,4,"After a long afternoon of traveling, I arrived at the Hampton Inn when my back started acting up again. The staff was able to quickly check me in and get my bags to my room for me. I'm not a big believer of spending my own money on toiletries when the hotel is able to provide them for me. The... More",Good service!,Washington DC,6milliondollarman,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2015-12-31T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Came during Christmas lighting on boardwalk and the warmest evening on record during December. The best part of hotel Breakfast is very good. The workers in the breakfast area are very friendly and kind. check in with digital technology was great. Entire staff of hotel were extremely friendly. Front desk, to house cleaning to breakfast staff. Pool and jacuzzi were... More",Nice Stay,Poconos,Loreitha L,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-02-03T00:00:00Z,2016-11-21T23:26:38Z,,,4,Thoroughly enjoyed the room on the oceanfront. Was very clean and very convenient to every thing. Holiday Lights on the boardwalk was a bonus. Even though Im a local I prefer the oceanfront during the off season.,Hidden Gem Close to Home,Chesapeake,kevinmV701ZA,VA
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-08-07T00:00:00Z,2016-11-21T23:26:38Z,,,4,Nice hotel good location great view!!!,Bday vacay,Raymond,Patricia,NH
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-08-15T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Room was nice - hotel itself was very warm, especially the elevators.",Above Average,Glen Burnie,AndrewT2880,MD
3107 Atlantic Ave,"Hotel,Hotels",Virginia Beach,US,36.859787,-75.978035,Hampton Inn Virginia Beach Oceanfront North,23451-2934,VA,2016-03-23T00:00:00Z,2016-11-21T23:26:38Z,,,4,"Staff very helpful and friendly. Lovely view of ocean. Room right on beach/boardwalk. Would definitely book again. This review says review must be at least 200 characters, and they would not accept the above bc it was too short, so I'm making it longer. How strange is that",Seriously this wouldn't accept my review bc I didn't title it.,Mathews,Cathy G,VA
