address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-08-09T00:00:00Z,2016-11-05T20:26:14Z,,,5,Friendly staff. Nice facility. Great location. We would stay at the Hampton Inn Suites Annapolis again.,GOOD QUIET LOCATION,Rocky Mount,A Traveler,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-01-08T00:00:00Z,2016-11-05T20:26:14Z,,,5,The location was convenient. I drink tea and there was none in the room. nothing nearby. would have enjoyed convenient dinner options,acommodations good,Rocky Mount,Margaret,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-07-06T00:00:00Z,2016-11-05T20:26:14Z,,,5,"We thoroughly enjoyed our stay in Annapolis. The hotel is conveniently located near the Naval Academy, and is reasonably priced. We were in a suit with 5 people. We had ample room. There were always enough fresh towels for us to use and the room was always clean. The bed was very comfortable and was a welcome sight at the... More","Annapolis, Maryland's Hidden Gem!",Jackson,Tara R,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-11-10T00:00:00Z,2016-11-05T20:26:14Z,,,3,"Nice staff but facilities were lacking. We made a reservation through Expedia for a queen size bed but they had none. And there were no kings available. Wi-fi was inaccessable, at least from our I-pad and the staff tried to help but could not figure it out. Heat in the room was inadequate. The only bed cover was a duvet which was too warm even in a cool room. We're just not European. Breakfast was nice and the staff was accommodating to the limit of their facilities.",able to get reservation on short notice,Jackson,A Traveler,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-01-30T00:00:00Z,2016-11-05T20:26:14Z,,,5,"I had a great stay, I and so many others where snowed in and all airports where closed and the staff was caring and helpful. Loved the rooms and how clean the room and hotel stayed. The rooms where warm, all bedding smelled fresh and inviting. The breakfast was very good and filling. Coffee and hot water for tea and... More",My Stay,Annapolis,Christina M,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-07-25T00:00:00Z,2016-11-05T20:26:14Z,,,4,"Son was attending camp at the Naval Academy. Overall hotel is nice, off main road on private drive. Nothing within walking distance but shops and restaurants close by. Hotel staff needs to stay on top of breakfast as the food ran out for the number of guests eating. It was a little crazy.",Need more breakfast food ...,Annapolis,Diana,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-06-22T00:00:00Z,2016-11-05T20:26:14Z,,,5,"Excellent location - quiet, shady, near everything. Facility neat and clean. Our room was comfortable and above all super clean. Lots of area to relax in lobby, out front, on patio, by pool. Staff very friendly, pleasant, helpful. In addition, if you are traveling with pets, this is the place to stay in Annapolis!",Great place to stay!,Davenport,debborahb2015,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-06-15T00:00:00Z,2016-11-05T20:26:14Z,,,5,"I was working in Washington, DC for the week and was unable to find a hotel which met my companies per diem rates, I'm familiar with Annapolis and Hampton Inn hotels so I put two and two together and booked a room. Great decision... The hotel is tucked back off of the main drags so it's really quiet. That being... More",A Very Convenient Hotel,New Jersey,JLangs,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-09-13T00:00:00Z,2016-11-05T20:26:14Z,,,2,Already sent report to customer service. Not very happy with stay.,A Very Convenient Hotel,New Jersey,Gayle,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-19T00:00:00Z,2016-11-05T20:26:14Z,,,5,Every room is pet friendly and the staff were pet friendly and it was SO wonderful to be able to take our pet with us an not struggle with a dog sitter.,Pet friendly makes us happy,New Jersey,Catherine,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-06-22T00:00:00Z,2016-11-05T20:26:14Z,,,5,"Nice rooms, great location and accommodating staff. We arrived and were allowed to check in two hours early with no problem. The staff was knowledgeable of the area and traffic. It does not get any better than that!",Hampton Inn Annapolis is the place to stay.,Annapolis,Elizabeth V,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-28T00:00:00Z,2016-11-05T20:26:14Z,,,3,Check-in took a long time because -I believe- they were overbooked. I paid for the room ahead of time. Why not just keep it for us,Check-in experience was disappointing.,Annapolis,Yuksel,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-02-23T00:00:00Z,2016-11-05T20:26:14Z,,,5,"As always, the Hampton Inn does not disappoint.",Check-in experience was disappointing.,Annapolis,A Traveler,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-07-11T00:00:00Z,2016-11-05T20:26:14Z,,,4,"Upon arriving from Ny, we were told our room was not ready and check in was at 3. Well we were there at 3 and had to wait until 4:10 to get our room. When we entered the hall that our room was on there was a dog barking and a dog howling on both sides of our room. We... More","Oh boy, dogs!",New York,funseeker15,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-08-14T00:00:00Z,2016-11-05T20:26:14Z,,,4,"We loved the outdoor pool and courtyard, breakfast was great, and kids loved that there was a pool table. Only complaint was the pull out sofa mattress was not very comfortable. Overall we had a great stay and will come again!","Oh boy, dogs!",New York,jessica,IA
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-06-08T00:00:00Z,2016-11-05T20:26:14Z,,,3,The night staff was very nice with an easy check in. The rooms were ok clean but out dated. The breakfast was good with lots of choices. There was a waffle maker where you can make your own fresh made waffles.,Good Breakfast,Southern Pines,Meridith M,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-02-18T00:00:00Z,2016-11-05T20:26:14Z,,,3,5th floor Room was needs update,Good Breakfast,Southern Pines,A Traveler,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-04-26T00:00:00Z,2016-11-05T20:26:14Z,,,1,"I have stayed at this Hampton Inn before and was quite disappointed this time around. Check in was fine, but when I got to my room the TV did not want to work and the bed was very uncomfortable. At around 10:20 PM in the room across the hall someone had left a dog in the room and all it could do is yelp and cry, when I called down to the front desk the desk clerk was very abrupt with me and said to deal with it. The dog cried for almost two hours before the owner came back to the room. This happened periodically through my two day stay here , even after mentioning it to the hotel manager the next morning nothing changed. Also when I went to take a shower I very rapidly was standing in six inches of water because the tub would not drain. All in all not a very relaxing two days in Annapolis. I will NOT be staying at this hotel every again.",Very disappointed! Will not use this hotel again!,Southern Pines,Tammie,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-07-28T00:00:00Z,2016-11-05T20:26:14Z,,,5,Hotel was clean and nice. Staff was very friendly and attentive.,"Nice hotel, close to everything",Southern Pines,A Traveler,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-02-13T00:00:00Z,2016-11-05T20:26:14Z,,,5,"A beautiful suite with separate king bed and room two TVs full size refrigerator, stove top eat in kitchen. And great location for almost everything.",A Great Getaway!,Southern Pines,Carl,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-11-27T00:00:00Z,2016-11-05T20:26:14Z,,,4,"We stayed over the Thanksgiving weekend with our puppy. The room was clean, the hotel employees were very helpful and friendly. The hotel's pet policy is perfect for owners of big dogs (no limitation for breed or size), considering a surprising tendency of many hotels to limit canine hotel guests to only small yuppy dogs.",Honestly the best place to stay with your pup,Southern Pines,Tatiana,NC
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-28T00:00:00Z,2016-11-05T20:26:14Z,,,1,This manager was super rude his name was Rick and he wishes unaccommodating aggressive and unapologetic. He was downright disrespectful. I would never expect this from Hilton brands anywhere. I'm not sure how he made it this far in the service business with that attitude,Worst manager ever,Annapolis,145shannonb,MD
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-08-06T00:00:00Z,2016-11-05T20:26:14Z,,,5,"This Hampton Inn has all the Hampton things: coffee, tea and fruit all day, a pretty good breakfast, clean rooms with an inside hallway, and a reasonable price. This neighborhood is a bit away from Annapolis attractions, with several hotels in this price range. This is about the best of those. Of course, there is no restaurant, but in Annapolis you want to eat at one of the many fine places nearby.","A good choice, reasonably priced",Annapolis,A Traveler,MD
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-08-07T00:00:00Z,2016-11-05T20:26:14Z,,,5,"Getaway weekend, front desk staff very professional and helpful. Although situated in a business park, pool was in a nice setting and private.",Great stay convenient to downtown Annapolis!,Annapolis,William,MD
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-10-18T00:00:00Z,2016-11-05T20:26:14Z,,,4,"Everything was great. The service was nice, the room was clean, and there was a nice breakfast selection. My only complaint is that the pillows on the bed were horrible, worst pillows ever.",Bring Your Own Pillow,Annapolis,A Traveler,MD
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-20T00:00:00Z,2016-11-05T20:26:14Z,,,3,"The hotel was clean, the staff friendly, but I thought it was overpriced for a Hampton Inn. They did include a breakfast with a good variety, but not good quality.",Adequate,Annapolis,Kelly,MD
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-04-13T00:00:00Z,2016-11-05T20:26:14Z,,,4,"This is a good business traveler motel serving the Parole area of Annapolis, MD. It is an older Hampton Inn, but it is well maintained and provides all the features and services one would expect of a Hampton Inn. If you are looking for upscale dining, entertainment and lodging, this is probably not the place for you. But if you... More",Good Traveler Lodgings,Aurora,Ratsaraq,CO
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-11-15T00:00:00Z,2016-11-05T20:26:14Z,,,4,The maintenance person responded quickly to replace a broken hair dryer. Front desk people were very helpful.,Annapolis Visit,Aurora,A Traveler,CO
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-09-03T00:00:00Z,2016-11-05T20:26:14Z,,,4,10-15 minutes from USNA. Great location,Nice place to stay when visiting USNA,Aurora,A Traveler,CO
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-02-06T00:00:00Z,2016-11-05T20:26:14Z,,,4,"We were headed to Florida and needed a place to stop for the night. The hotel was very clean, and the staff were all very nice. We always enjoy Hampton Inn's breakfast. There is a good selection from fruit, and cereal to hot entrees. We also appreciate the cold fruited water, hot tea, and cookies that are available when you... More",Driving Through,Titusville,Debbie B,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-12-31T00:00:00Z,2016-11-05T20:26:14Z,,,4,All good - hotel was very clean and well kept up,Annapolis weekend,Titusville,Gary,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-08-10T00:00:00Z,2016-11-05T20:26:14Z,,,2,"couldn't sleep because of ac unit banging all night , breakfast for disappointing to say the lease s, trays were empty nobody around to refill breakfast foods , and to top it off couldn't get the room i reserved they said someone had been smoking in room so they couldn't use it .so i got a different room ,wont be staying there anymore",sleepless in annapolis,Titusville,george,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-07-04T00:00:00Z,2016-11-05T20:26:14Z,,,1,"Recently stayed here for an out of town wedding. A real disappointment!!! I'm a HHilton Member so I choose this hotel over other suggestions by the bride and groom. Should have choose another. This Hampton Inn was dated, wasn't clean, the staff wasn't very accommodating!!! Time to remodel Conrad!!!!",LOOK ELSEWHERE,Titusville,Leslie B,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-11-13T00:00:00Z,2016-11-05T20:26:14Z,,,3,"nice hotel and service, but the price was way too much.",LOOK ELSEWHERE,Titusville,A Traveler,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-31T00:00:00Z,2016-11-05T20:26:14Z,,,2,"We stayed at the Annapolis Hampton Inn for a mother-daughter mini vacation to visit historic Annapolis. The hotel was a easy 15 minute drive to the area we wanted to see. The staff was friendly. The breakfast was a decent standard hotel breakfast. the coffee did not disappoint. The room was small,and on the surface clean enough, although the wall above the lights between the beds was covered with dark dust. The bath room had the lowest sink I have seen since elementary school! There was no exhaust fan in the bathroom,which made for predictable problems. The carpet felt dirty when walking on it in bare feet. This hotel is located in a business park area. There is shopping close by. Area felt safe.",Okay stay,Titusville,Deborah,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-12-31T00:00:00Z,2016-11-05T20:26:14Z,,,5,The front desk clerk was the best!!! She was vet accommodating and knowledgeable the area. She was friendly and efficient.,Ones of my best stays ever!,Titusville,A Traveler,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2012-10-29T00:00:00Z,2016-11-05T20:26:14Z,,,5,Wifi Sucks on the upper floors and anywhere away from the windows.  Staff is very unpersonable.  Breakfast is the only bright spot.,Ones of my best stays ever!,Titusville,Mike,NJ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-01-20T00:00:00Z,2016-11-05T20:26:14Z,,,4,nice friendly and clean. what you would expect. stayed with kids even though on business and staff really nice to the kids too. Lots of nearby things to see and to do. would stay here again definitely.,Typical Hampton,North Canton,Jill M,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-09-27T00:00:00Z,2016-11-05T20:26:14Z,,,5,Great stay at a great hotel.,High marks for this hotel.,North Canton,Richard,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-08-01T00:00:00Z,2016-11-05T20:26:14Z,,,1,"This was a very bad stay. Locked out of room, told that our stay was only 1 day instead of 2. Dirty rooms. Told by staff that the hotel was changing hands soon so they didn't seem to care about anything.",Horrible stay,North Canton,Richard,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-25T00:00:00Z,2016-11-05T20:26:14Z,,,3,"I was pleased with the hotel overall, but have two complaints/warnings, one of which is rather serious. The day after I checked out and was looking through my suitcase while at my next destination, it hit me that I had left some clothing in the wardrobe of the hotel! These were not just old T-shirts, either, but one casual dress,... More",Items lost...and never found.,Seattle,Seattlegal223,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-12-26T00:00:00Z,2016-11-05T20:26:14Z,,,5,We treated our family to a trip rather than giving them Christmas presents. We had tickets for the Military Bowl and did a tour of the Naval Academy. We had a great time. The hotel is conveniently located and we would stay there again.,Family fun,Seattle,A Traveler,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-07-01T00:00:00Z,2016-11-05T20:26:14Z,,,4,We had a good stay. The staff was wonderful. Hotel could use some updating but was clean,Nice stay,Seattle,Lisa,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-10-29T00:00:00Z,2016-11-05T20:26:14Z,,,1,First room we were assigned had a horrible smell so requested a new one. The second room we had to deal with bugs crawling across the ceiling. My son was terrified. Had it not been so late and I wasn't traveling with my elderly mother I would have checked out and demanded a refund. Never again!!,Not A Happy Camper,Seattle,Rhonda,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-03-13T00:00:00Z,2016-11-05T20:26:14Z,,,1,I am not 21 and therefore there policy states that you cannot check into the hotel. I was not aware of this before entering the hotel. Instead of the manager dealing with it in a nice and friendly way he was very harsh and rude. When the manger approached me I asked what we can do to ensure that I... More,Issues,Seattle,Steve M,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-09-06T00:00:00Z,2016-11-05T20:26:14Z,,,4,"This is a very nice hotel. Free wi-fi and free full breakfast. Rooms and bathrooms are a good size. When we were there, there was a mixup with booking. The hotel overbooked rooms and we had to stay in a double instead of King. They were very accommodating through and gave us a rollaway bed. This mishap is a rare event as we've stayed at this hotel many times and it never happened before.",Nice Hotel,Seattle,Steve M,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-04-02T00:00:00Z,2016-11-05T20:26:14Z,,,5,"nice, convenient, and quiet location clean room friendly staff great breakfast in a very fine area. I only wish that it had an indoor pool. We will definitely stay here again if we are in the area again.",pleasant stay,Buffalo,Paul S,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-10-21T00:00:00Z,2016-11-05T20:26:14Z,,,5,This was for the Naval Academy Class of 1970 45th Reunion. Everything worked out well.,pleasant stay,Buffalo,Edmund E,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-07-01T00:00:00Z,2016-11-05T20:26:14Z,,,5,"From check-in to check-out, no issues. Everything was perfect! Clean room, comfortable beds and friendly staff. Coffee, tea and cookies (choc. Chip, choc and oatmeal) available in the evening. Nice. We liked that the hotel is close to a large mall.",Wonderfull Stay,Tamaqua,Kimberly S,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-08-03T00:00:00Z,2016-11-05T20:26:14Z,,,4,"Great staff, ideal if you have a dog!!",Highly recommended,Tamaqua,A Traveler,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-11-07T00:00:00Z,2016-11-05T20:26:14Z,,,5,We had a nice relaxing stay. The staff was extremely nice and professional. We will stay again.,Highly recommended,Tamaqua,A Traveler,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-07-24T00:00:00Z,2016-11-05T20:26:14Z,,,5,"excellent service, friendy people, very helpful when we needed information,very good breakfast every morning and all the coffee ect. was always fresh. I rate this hotel excellent.",Highly recommended,Tamaqua,Luke,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-06-22T00:00:00Z,2016-11-05T20:26:14Z,,,3,"The hotel front desk was nice, average employees. The check in and checkout was without any problems. The breakfast employees were really helpful and friendly. The front desk people were adequate, not overly friendly but will help if you ask.",annapolis hampton inn and suites,Tamaqua,Y8659HVsusanc,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-08-16T00:00:00Z,2016-11-05T20:26:14Z,,,4,"This hotel is right outside of downtown Annapolis and was fairly easy to get to. Staff was very friendly, rooms were clean, and pool was a nice touch. Overall had a good experience and met all of our needs. Breakfast was an added bonus and was fresh and well maintained, and the all day coffee and lemon water was a plus!! I would recommend to others, even come back to stay here!",Stay at Hampton Inn,Tamaqua,A Traveler,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-03-26T00:00:00Z,2016-11-05T20:26:14Z,,,4,Stayed in the king size bed with kitchen room.Bed and pillows were very comfortable.Kitchen came with pot/pans/utensils. Two tv's in the room.Overall I was very happy.Hotel does allow dogs so keep that in mind.I did not hear one bark so that was good.Maybe they're on one floor I don't know.Hotel is tucked away in an industrial type park.I would stay again.One thing they only give you one tiny bottle of shampoo for entire room.PP,CONTENT!,Tamaqua,JASON,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-08T00:00:00Z,2016-11-05T20:26:14Z,,,4,"The hotel was clean, quiet and easily accessible to nearby stores and attractions. Staff was helpful and friendly.",CONTENT!,Tamaqua,JASON,OH
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-05-25T00:00:00Z,2016-11-05T20:26:14Z,,,4,"Was a clean hotel, wish they had bigger beds than doubles in the rooms. Plenty of clean towels, nice lobby area to hang out with 4 different types of coffee. If you want a glass of wine or a beer to relax they have them available for purchase in the lobby. Hotel was quite.","Clean, Good Breathfast",Cutchogue,JimmyB6664,NY
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-06-03T00:00:00Z,2016-11-05T20:26:14Z,,,5,"Love how they decorated for USNA Comissioning and that they had printed information for folks there for commissioning week! Also, shout out to the breakfast lady who provides outstanding service with a smile!",Always Excellent,Chandler,susansJ2584ST,AZ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-08-09T00:00:00Z,2016-11-05T20:26:14Z,,,2,"First impression when walking in one sees dingy big rug in foyer and in elevators. Outdoor patio tables and ground was dirty every day of my 3 night stay with trash, leaves and ants and uncollected trash- was still full next day. room noisy-can hear neighbors and kids-big family hotel. Had to call front desk at 1130pm one night to tell them to quiet down. One evening uncollected trash and laundry still in halls at 6pm. Kazakhstan young pool man was nice and kept area there clean. Overcrowded breakfast area and saw people piling food on their plates and taking it with them. People were forced to use dirty patio to sit down with their breakfast. Dont bother staying here.",Nice clean room but lots if cons,Chandler,susansJ2584ST,AZ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2015-09-30T00:00:00Z,2016-11-05T20:26:14Z,,,2,RUDELY AWAKENED BY CLEANING STAFF AT 8 AM WHO KEPT BANGING ON AND JIGGLING THE DOOR CAUSING TJE ALLEGED SAFETY LATCH TO COME OFF. SCARED ME OUT OF MY SLEEP. WHY ON EARTH THEY CAME AT 8:00 WHEN CHECK OUT ISN'T UNTIL 11:00 Won't stay here again!!!!!,DISGUSTED!!!,Chandler,Mary E.,AZ
124 Womack Dr,Hotels,Annapolis,US,38.97555,-76.54838,Hampton Inn and Suites Annapolis,21401,MD,2016-02-29T00:00:00Z,2016-11-05T20:26:14Z,,,5,"Stay was very comfortable, as always. The staff was very friendly and courteous. We have stayed here the last 4 years that we have been coming to Annapolis and will likely do so again. The breakfast was OK, but could be expanded a little more.",Trip to Annapolis,Annapolis,Donald F,AZ
